subject,keyword,wav_index,Start,End,Label,Manually_Revised,Manually_Removed,fig_index,RICK_v2.0,RICK_v2.R
9,Look,18,1746720,1806680,Train,FALSE,FALSE,17,TRUE,TRUE
9,Look,19,1846600,1906560,Test,FALSE,FALSE,18,TRUE,TRUE
9,Look,20,1937160,1997120,Train,FALSE,FALSE,19,TRUE,TRUE
9,Look,21,2019040,2079000,Train,FALSE,FALSE,20,TRUE,
9,Look,22,2122560,2182560,Train,FALSE,FALSE,21,TRUE,
9,Look,23,2230640,2290640,Val,FALSE,FALSE,22,TRUE,TRUE
9,Look,24,2355600,2415600,Train,FALSE,FALSE,23,TRUE,
9,Look,25,2459680,2519680,Train,FALSE,FALSE,24,TRUE,
9,Look,26,2582440,2642400,Train,FALSE,FALSE,25,TRUE,
9,Look,27,2674040,2734040,Test,FALSE,FALSE,26,TRUE,TRUE
9,Look,28,2762560,2822520,Val,FALSE,FALSE,27,TRUE,TRUE
9,Look,29,2869480,2929440,Train,FALSE,FALSE,28,TRUE,
9,Look,30,2964080,3024080,Train,FALSE,FALSE,29,TRUE,
9,Look,31,3065840,3125800,Test,FALSE,FALSE,30,TRUE,TRUE
9,Look,32,3166920,3226880,Test,FALSE,FALSE,31,TRUE,TRUE
9,Look,33,3261040,3321000,Train,FALSE,FALSE,32,TRUE,
9,Look,34,3357920,3417880,Val,FALSE,FALSE,33,TRUE,TRUE
9,Look,35,3448600,3508560,Train,FALSE,FALSE,34,TRUE,
9,Look,36,3534280,3594240,Train,FALSE,FALSE,35,TRUE,
9,Look,37,3613600,3673600,Val,FALSE,FALSE,36,TRUE,TRUE
9,Look,38,3708280,3768280,Train,FALSE,FALSE,37,TRUE,
9,Look,39,3796960,3856920,Train,FALSE,FALSE,38,TRUE,
9,Look,40,3895720,3955720,Val,FALSE,FALSE,39,TRUE,TRUE
9,Look,41,3981200,4041200,Train,FALSE,FALSE,40,TRUE,
9,Look,42,4066320,4126320,Train,FALSE,FALSE,41,TRUE,
9,Look,43,4151400,4211360,Train,FALSE,FALSE,42,TRUE,
9,Look,44,4230440,4290400,Train,FALSE,FALSE,43,TRUE,
9,Look,45,4310320,4370280,Test,FALSE,FALSE,44,TRUE,TRUE
9,Look,46,4398800,4458760,Train,FALSE,FALSE,45,TRUE,
9,Look,47,4499400,4559360,Train,FALSE,FALSE,46,TRUE,
9,Look,48,4584920,4644880,Test,FALSE,FALSE,47,TRUE,TRUE
9,Look,49,4676640,4736640,Train,FALSE,FALSE,48,TRUE,
9,Look,50,4774520,4834480,Train,FALSE,FALSE,49,TRUE,
9,Look,51,4885120,4945120,Test,FALSE,FALSE,50,TRUE,TRUE
9,Look,52,4984200,5044200,Test,FALSE,FALSE,51,TRUE,TRUE
9,Look,53,5074360,5134320,Train,FALSE,FALSE,52,,
9,Look,54,5159760,5219720,Val,FALSE,FALSE,53,TRUE,TRUE
9,Look,55,5247880,5307880,Test,FALSE,FALSE,54,,
9,Off,1,74960,134960,Val,FALSE,FALSE,0,TRUE,TRUE
9,Off,2,181360,241360,Test,FALSE,FALSE,1,TRUE,TRUE
9,Off,3,288280,348280,Train,FALSE,FALSE,2,TRUE,TRUE
9,Off,4,399480,459440,Train,FALSE,FALSE,3,TRUE,
9,Off,5,501560,561560,Test,FALSE,FALSE,4,TRUE,TRUE
9,Off,6,592000,651960,Train,FALSE,FALSE,5,TRUE,
9,Off,7,683720,743680,Train,FALSE,FALSE,6,,
9,Off,8,784800,844800,Train,FALSE,FALSE,7,,
9,Off,9,879200,939160,Val,FALSE,FALSE,8,,
9,Off,10,991440,1051400,Train,FALSE,FALSE,9,,
9,Off,11,1091160,1151120,Test,FALSE,FALSE,10,TRUE,TRUE
9,Off,12,1191280,1251280,Train,FALSE,FALSE,11,TRUE,TRUE
9,Off,13,1283640,1343600,Train,FALSE,FALSE,12,TRUE,TRUE
9,Off,14,1388320,1448280,Train,FALSE,FALSE,13,TRUE,TRUE
9,Off,15,1490520,1550480,Train,FALSE,FALSE,14,TRUE,TRUE
9,Off,16,1595720,1655680,Val,FALSE,FALSE,15,TRUE,TRUE
9,Off,17,1701760,1761760,Test,FALSE,FALSE,16,TRUE,TRUE
9,Off,18,1803880,1863880,Train,FALSE,FALSE,17,TRUE,TRUE
9,Off,19,1914560,1974560,Train,FALSE,FALSE,18,TRUE,TRUE
9,Off,20,2009240,2069240,Val,FALSE,FALSE,19,TRUE,TRUE
9,Off,21,2106680,2166640,Test,FALSE,FALSE,20,TRUE,TRUE
9,Off,22,2207400,2267360,Train,FALSE,FALSE,21,TRUE,
9,Off,23,2297240,2357200,Train,FALSE,FALSE,22,TRUE,
9,Off,24,2394840,2454800,Train,FALSE,FALSE,23,TRUE,
9,Off,25,2486960,2546960,Train,FALSE,FALSE,24,TRUE,
9,Off,26,2589360,2649320,Train,FALSE,FALSE,25,TRUE,
9,Off,27,2688160,2748120,Train,FALSE,FALSE,26,TRUE,
9,Off,28,2789160,2849120,Train,FALSE,FALSE,27,TRUE,
9,Off,29,2892760,2952760,Val,FALSE,FALSE,28,TRUE,TRUE
9,Off,30,2990480,3050440,Test,FALSE,FALSE,29,TRUE,TRUE
9,Off,31,3091640,3151640,Train,FALSE,FALSE,30,TRUE,
9,Off,32,3196400,3256400,Test,FALSE,FALSE,31,TRUE,TRUE
9,Off,33,3294280,3354240,Train,FALSE,FALSE,32,TRUE,
9,Off,34,3385960,3445920,Train,FALSE,FALSE,33,TRUE,
9,Off,35,3474080,3534080,Val,FALSE,FALSE,34,TRUE,TRUE
9,Off,36,3564880,3624840,Test,FALSE,FALSE,35,TRUE,TRUE
9,Off,37,3659960,3719920,Train,FALSE,FALSE,36,TRUE,
9,Off,38,3745080,3805080,Train,FALSE,FALSE,37,TRUE,
9,Off,39,3840040,3900040,Train,FALSE,FALSE,38,TRUE,
9,Off,40,3932760,3992760,Test,FALSE,FALSE,39,TRUE,TRUE
9,Off,41,4024160,4084120,Train,FALSE,FALSE,40,TRUE,
9,Off,42,4121200,4181200,Train,FALSE,FALSE,41,TRUE,
9,Off,43,4209120,4269080,Train,FALSE,FALSE,42,TRUE,
9,Off,44,4296160,4356160,Val,FALSE,FALSE,43,TRUE,TRUE
9,Off,45,4405360,4465320,Val,FALSE,FALSE,44,TRUE,TRUE
9,Off,46,4509680,4569680,Test,FALSE,FALSE,45,TRUE,TRUE
9,Off,47,4605280,4665280,Val,FALSE,FALSE,46,TRUE,TRUE
9,Off,48,4701680,4761680,Val,FALSE,FALSE,47,TRUE,TRUE
9,Off,49,4806120,4866120,Val,FALSE,FALSE,48,TRUE,TRUE
9,Off,50,4910360,4970320,Train,FALSE,FALSE,49,TRUE,
9,Off,51,5010000,5070000,Train,FALSE,FALSE,50,TRUE,
9,Off,52,5104440,5164400,Test,FALSE,FALSE,51,,
9,Off,53,5242000,5302000,Train,FALSE,FALSE,52,TRUE,
9,Off,54,5347600,5407600,Train,FALSE,FALSE,53,TRUE,
9,Off,55,5446000,5505960,Train,FALSE,FALSE,54,TRUE,
9,On,1,63880,123880,Val,FALSE,FALSE,0,TRUE,TRUE
9,On,2,173560,233520,Test,FALSE,FALSE,1,TRUE,TRUE
9,On,3,283120,343120,Train,FALSE,FALSE,2,TRUE,TRUE
9,On,4,392880,452880,Train,FALSE,FALSE,3,TRUE,
9,On,5,489480,549440,Val,FALSE,FALSE,4,TRUE,TRUE
9,On,6,580560,640520,Train,FALSE,FALSE,5,TRUE,
9,On,7,667480,727480,Test,FALSE,FALSE,6,,
9,On,8,758160,818160,Train,FALSE,FALSE,7,,
9,On,9,848320,908320,Val,FALSE,FALSE,8,,
9,On,10,942560,1002520,Train,FALSE,FALSE,9,,
9,On,11,1035560,1095520,Test,FALSE,FALSE,10,TRUE,TRUE
9,On,12,1126360,1186320,Test,FALSE,FALSE,11,TRUE,TRUE
9,On,13,1218640,1278640,Train,FALSE,FALSE,12,TRUE,TRUE
9,On,14,1311040,1371040,Train,FALSE,FALSE,13,TRUE,TRUE
9,On,15,1399520,1459520,Train,FALSE,FALSE,14,TRUE,TRUE
9,On,16,1487080,1547040,Test,FALSE,FALSE,15,TRUE,TRUE
9,On,17,1573160,1633120,Train,FALSE,FALSE,16,TRUE,TRUE
9,On,18,1662680,1722680,Train,FALSE,FALSE,17,TRUE,TRUE
9,On,19,1753080,1813040,Train,FALSE,FALSE,18,TRUE,TRUE
9,On,20,1837640,1897600,Val,FALSE,FALSE,19,TRUE,TRUE
9,On,21,1922680,1982640,Train,FALSE,FALSE,20,TRUE,
9,On,22,2016800,2076800,Test,FALSE,FALSE,21,TRUE,TRUE
9,On,23,2111240,2171200,Train,FALSE,FALSE,22,TRUE,
9,On,24,2214040,2274040,Val,FALSE,FALSE,23,TRUE,TRUE
9,On,25,2309080,2369080,Val,FALSE,FALSE,24,TRUE,TRUE
9,On,26,2409640,2469600,Train,FALSE,FALSE,25,TRUE,
9,On,27,2496080,2556040,Val,FALSE,FALSE,26,TRUE,TRUE
9,On,28,2586280,2646280,Train,FALSE,FALSE,27,TRUE,
9,On,29,2667720,2727720,Train,FALSE,FALSE,28,TRUE,
9,On,30,2761640,2821600,Train,FALSE,FALSE,29,TRUE,
9,On,31,2855760,2915760,Train,FALSE,FALSE,30,TRUE,
9,On,32,2947600,3007560,Test,FALSE,FALSE,31,TRUE,TRUE
9,On,33,3047240,3107200,Val,FALSE,FALSE,32,TRUE,TRUE
9,On,34,3137520,3197520,Train,FALSE,FALSE,33,TRUE,
9,On,35,3239240,3299240,Train,FALSE,FALSE,34,TRUE,
9,On,36,3328600,3388560,Val,FALSE,FALSE,35,TRUE,TRUE
9,On,37,3422000,3481960,Train,FALSE,FALSE,36,TRUE,
9,On,38,3519640,3579640,Test,FALSE,FALSE,37,TRUE,TRUE
9,On,39,3620720,3680720,Test,FALSE,FALSE,38,TRUE,TRUE
9,On,40,3719600,3779600,Test,FALSE,FALSE,39,TRUE,TRUE
9,On,41,3815400,3875400,Val,FALSE,FALSE,40,TRUE,TRUE
9,On,42,3911400,3971400,Train,FALSE,FALSE,41,TRUE,
9,On,43,4011840,4071840,Train,FALSE,FALSE,42,TRUE,
9,On,44,4165680,4225680,Train,FALSE,FALSE,43,TRUE,
9,On,45,4261560,4321560,Train,FALSE,FALSE,44,TRUE,
9,On,46,4359720,4419680,Train,FALSE,FALSE,45,TRUE,
9,On,47,4450120,4510080,Train,FALSE,FALSE,46,TRUE,
9,On,48,4549840,4609800,Train,FALSE,FALSE,47,TRUE,
9,On,49,4652760,4712720,Train,FALSE,FALSE,48,TRUE,
9,On,50,4744440,4804440,Val,FALSE,FALSE,49,TRUE,TRUE
9,On,51,4839720,4899720,Test,FALSE,FALSE,50,TRUE,TRUE
9,On,52,4931880,4991880,Train,FALSE,FALSE,51,TRUE,
9,On,53,5021040,5081000,Train,FALSE,FALSE,52,TRUE,
9,On,54,5112760,5172720,Train,FALSE,FALSE,53,TRUE,
9,One,1,100240,160240,Val,FALSE,FALSE,0,TRUE,TRUE
9,One,2,183120,243120,Train,FALSE,FALSE,1,TRUE,TRUE
9,One,3,266920,326920,Train,FALSE,FALSE,2,TRUE,
9,One,4,352760,412760,Val,FALSE,FALSE,3,TRUE,TRUE
9,One,5,431640,491640,Train,FALSE,FALSE,4,TRUE,
9,One,6,608280,668280,Test,FALSE,FALSE,5,TRUE,TRUE
9,One,7,698320,758320,Train,FALSE,FALSE,6,,
9,One,8,793680,853640,Train,FALSE,FALSE,7,,
9,One,9,880400,940360,Train,FALSE,FALSE,8,,
9,One,10,963960,1023920,Train,FALSE,FALSE,9,,
9,One,11,1040800,1100800,Test,FALSE,FALSE,10,TRUE,TRUE
9,One,12,1128160,1188160,Train,FALSE,FALSE,11,TRUE,TRUE
9,One,13,1219320,1279280,Train,FALSE,FALSE,12,TRUE,TRUE
9,One,14,1313280,1373240,Val,FALSE,FALSE,13,TRUE,TRUE
9,One,15,1402440,1462400,Train,FALSE,FALSE,14,TRUE,TRUE
9,One,16,1494640,1554640,Train,FALSE,FALSE,15,TRUE,TRUE
9,One,17,1579200,1639200,Train,FALSE,FALSE,16,TRUE,TRUE
9,One,18,1661400,1721360,Train,FALSE,FALSE,17,TRUE,TRUE
9,One,19,1746000,1805960,Train,FALSE,FALSE,18,TRUE,
9,One,20,1833520,1893520,Train,FALSE,FALSE,19,TRUE,
9,One,21,1918320,1978280,Val,FALSE,FALSE,20,TRUE,TRUE
9,One,22,2031920,2091880,Val,FALSE,FALSE,21,TRUE,TRUE
9,One,23,2131880,2191880,Test,FALSE,FALSE,22,TRUE,TRUE
9,One,24,2222160,2282160,Train,FALSE,FALSE,23,TRUE,
9,One,25,2305160,2365120,Train,FALSE,FALSE,24,TRUE,
9,One,26,2402360,2462360,Train,FALSE,FALSE,25,TRUE,
9,One,27,2494280,2554280,Train,FALSE,FALSE,26,TRUE,
9,One,28,2574040,2634040,Val,FALSE,FALSE,27,TRUE,TRUE
9,One,29,2660960,2720920,Train,FALSE,FALSE,28,TRUE,
9,One,30,2753120,2813080,Train,FALSE,FALSE,29,TRUE,
9,One,31,2843480,2903480,Train,FALSE,FALSE,30,TRUE,
9,One,32,2934880,2994880,Test,FALSE,FALSE,31,TRUE,TRUE
9,One,33,3020680,3080640,Train,FALSE,FALSE,32,TRUE,
9,One,34,3108240,3168200,Train,FALSE,FALSE,33,TRUE,
9,One,35,3182000,3241960,Val,FALSE,FALSE,34,TRUE,TRUE
9,One,36,3258840,3318840,Train,FALSE,FALSE,35,TRUE,
9,One,37,3349960,3409920,Test,FALSE,FALSE,36,TRUE,TRUE
9,One,38,3437240,3497200,Train,FALSE,FALSE,37,TRUE,
9,One,39,3540520,3600520,Train,FALSE,FALSE,38,TRUE,
9,One,40,3624160,3684160,Train,FALSE,FALSE,39,TRUE,
9,One,41,3701880,3761880,Train,FALSE,FALSE,40,TRUE,
9,One,42,3791360,3851360,Val,FALSE,FALSE,41,TRUE,TRUE
9,One,43,3885280,3945240,Train,FALSE,FALSE,42,TRUE,
9,One,44,3981680,4041640,Train,FALSE,FALSE,43,TRUE,
9,One,45,4065920,4125880,Test,FALSE,FALSE,44,TRUE,TRUE
9,One,46,4144600,4204560,Test,FALSE,FALSE,45,TRUE,TRUE
9,One,47,4222840,4282840,Test,FALSE,FALSE,46,TRUE,TRUE
9,One,48,4303480,4363480,Val,FALSE,FALSE,47,TRUE,TRUE
9,One,49,4401560,4461520,Val,FALSE,FALSE,48,TRUE,TRUE
9,One,50,4485640,4545640,Train,FALSE,FALSE,49,TRUE,
9,One,51,4568240,4628240,Train,FALSE,FALSE,50,TRUE,
9,One,52,4651240,4711240,Train,FALSE,FALSE,51,TRUE,
9,One,53,4729920,4789880,Val,FALSE,FALSE,52,,
9,One,54,4820560,4880560,Test,FALSE,FALSE,53,TRUE,TRUE
9,One,55,4901360,4961320,Test,FALSE,FALSE,54,TRUE,TRUE
9,One,56,4985360,5045320,Test,FALSE,FALSE,55,,
9,One,57,5075640,5135640,Train,FALSE,FALSE,56,,
9,One,58,5185640,5245640,Val,FALSE,FALSE,57,,
9,One,59,5286120,5346080,Train,FALSE,FALSE,58,,
9,One,60,5376080,5436040,Train,FALSE,FALSE,59,,
9,One,61,5456360,5516360,Test,FALSE,FALSE,60,,
9,One,62,5547920,5607920,Val,FALSE,FALSE,61,,
9,Reverse,1,92800,152760,Train,FALSE,FALSE,0,TRUE,TRUE
9,Reverse,2,206040,266040,Train,FALSE,FALSE,1,TRUE,TRUE
9,Reverse,3,317600,377600,Train,FALSE,FALSE,2,TRUE,TRUE
9,Reverse,4,419840,479800,Train,FALSE,FALSE,3,TRUE,
9,Reverse,5,520800,580800,Train,FALSE,FALSE,4,TRUE,
9,Reverse,6,617920,677880,Val,FALSE,FALSE,5,TRUE,TRUE
9,Reverse,7,718200,778200,Test,FALSE,FALSE,6,,
9,Reverse,8,821840,881840,Train,FALSE,FALSE,7,,
9,Reverse,9,919520,979520,Val,FALSE,FALSE,8,,
9,Reverse,10,1024280,1084240,Train,FALSE,FALSE,9,,
9,Reverse,11,1122160,1182160,Val,FALSE,FALSE,10,TRUE,TRUE
9,Reverse,12,1232000,1291960,Train,FALSE,FALSE,11,TRUE,TRUE
9,Reverse,13,1339480,1399480,Train,FALSE,FALSE,12,TRUE,TRUE
9,Reverse,14,1445040,1505000,Test,FALSE,FALSE,13,TRUE,TRUE
9,Reverse,15,1550560,1610520,Val,FALSE,FALSE,14,TRUE,TRUE
9,Reverse,16,1660120,1720120,Val,FALSE,FALSE,15,TRUE,TRUE
9,Reverse,17,1756400,1816360,Train,FALSE,FALSE,16,TRUE,TRUE
9,Reverse,18,1861160,1921160,Val,FALSE,FALSE,17,TRUE,TRUE
9,Reverse,19,1970320,2030280,Train,FALSE,FALSE,18,TRUE,TRUE
9,Reverse,20,2075720,2135720,Test,FALSE,FALSE,19,TRUE,TRUE
9,Reverse,21,2188800,2248800,Train,FALSE,FALSE,20,TRUE,
9,Reverse,22,2309040,2369000,Train,FALSE,FALSE,21,TRUE,
9,Reverse,23,2413800,2473760,Test,FALSE,FALSE,22,TRUE,TRUE
9,Reverse,24,2527840,2587800,Train,FALSE,FALSE,23,TRUE,
9,Reverse,25,2636880,2696880,Train,FALSE,FALSE,24,TRUE,
9,Reverse,26,2741640,2801640,Test,FALSE,FALSE,25,TRUE,TRUE
9,Reverse,27,2848000,2908000,Train,FALSE,FALSE,26,TRUE,
9,Reverse,28,2959760,3019760,Train,FALSE,FALSE,27,TRUE,
9,Reverse,29,3066720,3126680,Train,FALSE,FALSE,28,TRUE,
9,Reverse,30,3165360,3225360,Train,FALSE,FALSE,29,TRUE,
9,Reverse,31,3262360,3322360,Train,FALSE,FALSE,30,TRUE,
9,Reverse,32,3364640,3424600,Train,FALSE,FALSE,31,TRUE,
9,Reverse,33,3473560,3533520,Test,FALSE,FALSE,32,TRUE,TRUE
9,Reverse,34,3579040,3639040,Val,FALSE,FALSE,33,TRUE,TRUE
9,Reverse,35,3691560,3751520,Test,FALSE,FALSE,34,TRUE,TRUE
9,Reverse,36,3810160,3870120,Train,FALSE,FALSE,35,TRUE,
9,Reverse,37,3917680,3977680,Test,FALSE,FALSE,36,TRUE,TRUE
9,Reverse,38,4019880,4079880,Train,FALSE,FALSE,37,TRUE,
9,Reverse,39,4122720,4182680,Val,FALSE,FALSE,38,TRUE,TRUE
9,Reverse,40,4234400,4294400,Train,FALSE,FALSE,39,TRUE,
9,Reverse,41,4346320,4406280,Val,FALSE,FALSE,40,TRUE,TRUE
9,Reverse,42,4445000,4505000,Train,FALSE,FALSE,41,TRUE,
9,Reverse,43,4540040,4600000,Val,FALSE,FALSE,42,TRUE,TRUE
9,Reverse,44,4658320,4718320,Train,FALSE,FALSE,43,TRUE,
9,Reverse,45,4758800,4818760,Train,FALSE,FALSE,44,TRUE,
9,Reverse,46,4871480,4931440,Test,FALSE,FALSE,45,TRUE,TRUE
9,Reverse,47,4975800,5035800,Val,FALSE,FALSE,46,TRUE,TRUE
9,Reverse,48,5088880,5148880,Train,FALSE,FALSE,47,TRUE,
9,Reverse,49,5198480,5258480,Train,FALSE,FALSE,48,TRUE,
9,Reverse,50,5321480,5381480,Train,FALSE,FALSE,49,TRUE,
9,Reverse,51,5437240,5497240,Test,FALSE,FALSE,50,TRUE,TRUE
9,Reverse,52,5546720,5606680,Train,FALSE,FALSE,51,TRUE,
9,Reverse,53,5645440,5705440,Train,FALSE,FALSE,52,TRUE,
9,Reverse,54,5733600,5793600,Test,FALSE,FALSE,53,TRUE,TRUE
9,Right,1,75720,135680,Train,FALSE,FALSE,0,TRUE,TRUE
9,Right,2,180400,240400,Train,FALSE,FALSE,1,TRUE,TRUE
9,Right,3,291080,351080,Train,FALSE,FALSE,2,TRUE,TRUE
9,Right,4,395520,455520,Train,FALSE,FALSE,3,TRUE,
9,Right,5,506640,566640,Val,FALSE,FALSE,4,TRUE,TRUE
9,Right,6,611280,671280,Train,FALSE,FALSE,5,TRUE,
9,Right,7,709360,769320,Train,FALSE,FALSE,6,,
9,Right,8,814920,874880,Val,FALSE,FALSE,7,,
9,Right,9,921560,981560,Test,FALSE,FALSE,8,,
9,Right,10,1021760,1081720,Train,FALSE,FALSE,9,,
9,Right,11,1126360,1186320,Test,FALSE,FALSE,10,TRUE,TRUE
9,Right,12,1226200,1286160,Train,FALSE,FALSE,11,TRUE,TRUE
9,Right,13,1325080,1385040,Val,FALSE,FALSE,12,TRUE,TRUE
9,Right,14,1419720,1479720,Val,FALSE,FALSE,13,TRUE,TRUE
9,Right,15,1518000,1577960,Train,FALSE,FALSE,14,TRUE,TRUE
9,Right,16,1611920,1671920,Train,FALSE,FALSE,15,TRUE,TRUE
9,Right,17,1699360,1759320,Val,FALSE,FALSE,16,TRUE,TRUE
9,Right,18,1792640,1852640,Val,FALSE,FALSE,17,TRUE,TRUE
9,Right,19,1880320,1940280,Val,FALSE,FALSE,18,TRUE,TRUE
9,Right,20,1971360,2031360,Test,FALSE,FALSE,19,TRUE,TRUE
9,Right,21,2065880,2125840,Val,FALSE,FALSE,20,TRUE,TRUE
9,Right,22,2167880,2227880,Val,FALSE,FALSE,21,TRUE,TRUE
9,Right,23,2265880,2325840,Test,FALSE,FALSE,22,TRUE,TRUE
9,Right,24,2362040,2422000,Train,FALSE,FALSE,23,TRUE,TRUE
9,Right,25,2464280,2524240,Test,FALSE,FALSE,24,TRUE,TRUE
9,Right,26,2566160,2626120,Train,FALSE,FALSE,25,TRUE,
9,Right,27,2656520,2716520,Train,FALSE,FALSE,26,TRUE,
9,Right,28,2767440,2827400,Test,FALSE,FALSE,27,TRUE,TRUE
9,Right,29,2861640,2921600,Val,FALSE,FALSE,28,TRUE,TRUE
9,Right,30,2972200,3032160,Train,FALSE,FALSE,29,TRUE,
9,Right,31,3063080,3123080,Train,FALSE,FALSE,30,TRUE,
9,Right,32,3166360,3226320,Train,FALSE,FALSE,31,TRUE,
9,Right,33,3269080,3329040,Train,FALSE,FALSE,32,TRUE,
9,Right,34,3361280,3421240,Test,FALSE,FALSE,33,TRUE,TRUE
9,Right,35,3465080,3525040,Val,FALSE,FALSE,34,TRUE,TRUE
9,Right,36,3560400,3620360,Train,FALSE,FALSE,35,TRUE,
9,Right,37,3660800,3720760,Train,FALSE,FALSE,36,TRUE,
9,Right,38,3752680,3812640,Train,FALSE,FALSE,37,TRUE,
9,Right,39,3878880,3938840,Train,FALSE,FALSE,38,TRUE,
9,Right,40,3983680,4043680,Train,FALSE,FALSE,39,TRUE,
9,Right,41,4086160,4146160,Test,FALSE,FALSE,40,TRUE,TRUE
9,Right,42,4183320,4243320,Train,FALSE,FALSE,41,TRUE,
9,Right,43,4285520,4345480,Train,FALSE,FALSE,42,TRUE,
9,Right,44,4387040,4447000,Train,FALSE,FALSE,43,TRUE,
9,Right,45,4492040,4552040,Train,FALSE,FALSE,44,TRUE,
9,Right,46,4595120,4655080,Test,FALSE,FALSE,45,TRUE,TRUE
9,Right,47,4694760,4754760,Train,FALSE,FALSE,46,TRUE,
9,Right,48,4790200,4850160,Train,FALSE,FALSE,47,TRUE,
9,Right,49,4884800,4944760,Train,FALSE,FALSE,48,TRUE,
9,Right,50,4973440,5033400,Train,FALSE,FALSE,49,TRUE,
9,Right,51,5056400,5116360,Test,FALSE,FALSE,50,TRUE,TRUE
9,Right,52,5147120,5207080,Train,FALSE,FALSE,51,TRUE,
9,Right,53,5244000,5303960,Test,FALSE,FALSE,52,TRUE,TRUE
9,Right,54,5347800,5407760,Train,FALSE,FALSE,53,TRUE,
9,Rotate,1,110120,170120,Test,FALSE,FALSE,0,TRUE,TRUE
9,Rotate,2,225760,285760,Test,FALSE,FALSE,1,TRUE,TRUE
9,Rotate,3,336040,396000,Test,FALSE,FALSE,2,TRUE,TRUE
9,Rotate,4,446800,506760,Train,FALSE,FALSE,3,TRUE,
9,Rotate,5,545360,605360,Train,FALSE,FALSE,4,TRUE,
9,Rotate,6,647200,707200,Train,FALSE,FALSE,5,TRUE,
9,Rotate,7,749680,809680,Val,FALSE,FALSE,6,,
9,Rotate,8,869160,929160,Train,FALSE,FALSE,7,TRUE,
9,Rotate,9,982880,1042840,Train,FALSE,FALSE,8,,
9,Rotate,10,1099640,1159600,Train,FALSE,FALSE,9,,
9,Rotate,11,1222240,1282240,Train,FALSE,FALSE,10,TRUE,TRUE
9,Rotate,12,1335880,1395840,Train,FALSE,FALSE,11,TRUE,TRUE
9,Rotate,13,1450440,1510440,Test,FALSE,FALSE,12,TRUE,TRUE
9,Rotate,14,1560160,1620120,Test,FALSE,FALSE,13,TRUE,TRUE
9,Rotate,15,1711360,1771360,Val,FALSE,FALSE,14,TRUE,TRUE
9,Rotate,16,1851240,1911240,Test,FALSE,FALSE,15,TRUE,TRUE
9,Rotate,17,1964240,2024200,Train,FALSE,FALSE,16,TRUE,TRUE
9,Rotate,18,2078840,2138800,Train,FALSE,FALSE,17,TRUE,TRUE
9,Rotate,19,2210200,2270160,Train,FALSE,FALSE,18,TRUE,TRUE
9,Rotate,20,2323880,2383880,Train,FALSE,FALSE,19,TRUE,TRUE
9,Rotate,21,2442760,2502760,Test,FALSE,FALSE,20,TRUE,TRUE
9,Rotate,22,2551680,2611680,Train,FALSE,FALSE,21,TRUE,TRUE
9,Rotate,23,2666120,2726120,Val,FALSE,FALSE,22,TRUE,TRUE
9,Rotate,24,2818880,2878880,Val,FALSE,FALSE,23,TRUE,TRUE
9,Rotate,25,2940360,3000360,Train,FALSE,FALSE,24,TRUE,
9,Rotate,26,3061400,3121360,Train,FALSE,FALSE,25,TRUE,
9,Rotate,27,3189240,3249200,Train,FALSE,FALSE,26,TRUE,
9,Rotate,28,3309240,3369240,Test,FALSE,FALSE,27,TRUE,TRUE
9,Rotate,29,3421640,3481640,Train,FALSE,FALSE,28,TRUE,
9,Rotate,30,3535000,3594960,Train,FALSE,FALSE,29,TRUE,
9,Rotate,31,3649960,3709960,Val,FALSE,FALSE,30,TRUE,TRUE
9,Rotate,32,3749520,3809480,Train,FALSE,FALSE,31,TRUE,
9,Rotate,33,3856720,3916680,Train,FALSE,FALSE,32,TRUE,
9,Rotate,34,3960360,4020360,Train,FALSE,FALSE,33,TRUE,
9,Rotate,35,4073360,4133360,Train,FALSE,FALSE,34,TRUE,
9,Rotate,36,4188000,4247960,Train,FALSE,FALSE,35,TRUE,
9,Rotate,37,4306200,4366200,Val,FALSE,FALSE,36,TRUE,TRUE
9,Rotate,38,4429960,4489960,Val,FALSE,FALSE,37,TRUE,TRUE
9,Rotate,39,4542960,4602960,Train,FALSE,FALSE,38,TRUE,
9,Rotate,40,4654320,4714280,Train,FALSE,FALSE,39,TRUE,
9,Rotate,41,4759840,4819800,Train,FALSE,FALSE,40,TRUE,
9,Rotate,42,4864880,4924880,Val,FALSE,FALSE,41,TRUE,TRUE
9,Rotate,43,4975920,5035880,Train,FALSE,FALSE,42,TRUE,
9,Rotate,44,5102280,5162240,Val,FALSE,FALSE,43,TRUE,TRUE
9,Rotate,45,5225760,5285760,Train,FALSE,FALSE,44,TRUE,
9,Rotate,46,5350240,5410240,Train,FALSE,FALSE,45,TRUE,
9,Rotate,47,5466600,5526560,Val,FALSE,FALSE,46,TRUE,TRUE
9,Rotate,48,5569280,5629280,Test,FALSE,FALSE,47,TRUE,TRUE
9,Rotate,49,5675200,5735200,Train,FALSE,FALSE,48,TRUE,
9,Rotate,50,5776600,5836600,Train,FALSE,FALSE,49,TRUE,
9,Rotate,51,5887600,5947560,Val,FALSE,FALSE,50,TRUE,TRUE
9,Rotate,52,6010120,6070080,Test,FALSE,FALSE,51,TRUE,TRUE
9,Rotate,53,6133240,6193240,Train,FALSE,FALSE,52,TRUE,
9,Rotate,54,6267360,6327360,Test,FALSE,FALSE,53,,
